bdd9f7d0-38a2-8d14-bdd9-f7d038a28d14	8f4282d9595b7b338f4282d9595b7b33	0	0	PROFILE	MUREX	1908130753000001		FXSPOT	TRADE	NEW	13-AUG-19	13-AUG-19		CONVERSION				BUCHAREST				2019-08-23 09:54:05.289	PENDING_CAPTURE			IHUB/PostProcessor	23-AUG-19 09.54.05.290221000 AM		23-AUG-19 09.54.05.290221000 AM	1908130753000001			In IHUB Generic: TRADE	PROFILE	MUREX	BUCHAREST	BUCHAREST
a85fb6da-af6b-5beb-a85f-b6daaf6b5beb	98baa4dd4204036798baa4dd42040367	0	0	PROFILE	MUREX	1908130753010001		FXSPOT	TRADE	NEW	13-AUG-19	13-AUG-19		CONVERSION				BUCHAREST				2019-08-23 09:54:06.383	PENDING_CAPTURE			IHUB/PostProcessor	23-AUG-19 09.54.06.384597000 AM		23-AUG-19 09.54.06.384597000 AM	1908130753010001			In IHUB Generic: TRADE	PROFILE	MUREX	BUCHAREST	BUCHAREST
a40caa51-4f32-4668-a40c-aa514f324668	888af5c964396515888af5c964396515	0	0	PROFILE	MUREX	1908130830000001		FXSPOT	TRADE	NEW	13-AUG-19	13-AUG-19		CONVERSION				BUCHAREST				2019-08-23 09:54:06.880	PENDING_CAPTURE			IHUB/PostProcessor	23-AUG-19 09.54.06.881197000 AM		23-AUG-19 09.54.06.881197000 AM	1908130830000001			In IHUB Generic: TRADE	PROFILE	MUREX	BUCHAREST	BUCHAREST
a814d82b-8d54-a244-a814-d82b8d54a244	8d9dd2851bc927758d9dd2851bc92775	0	0	PROFILE	MUREX	1908131100000002		FXSPOT	TRADE	NEW	13-AUG-19	13-AUG-19		CONVERSION				BUCHAREST				2019-08-23 09:54:08.078	PENDING_CAPTURE			IHUB/PostProcessor	23-AUG-19 09.54.08.079864000 AM		23-AUG-19 09.54.08.079864000 AM	1908131100000002			In IHUB Generic: TRADE	PROFILE	MUREX	BUCHAREST	BUCHAREST
a53ba070-bf55-1c98-a53b-a070bf551c98	EVENT-KONDOR-FORWARD-65600-0	200	0	DEALSPLITTER	MUREX	FWD_483580B		FXFORWARD	TRADE	CANCEL	05-MAY-15	07-MAY-15		TELEPHONE				AMSTERDAM				2017-07-06 10:36:45.867	FAILED_VERIFY	ERROR	Target trade is dead (FWD_483580B)	IHUB/PostProcessor	06-JUL-17 10.36.45.868033000 AM	/RegisterResponse	31-AUG-17 05.28.40.683743000 PM	FWD_483580B			In IHUB Generic: TRADE	DEALSPLITTER	MUREX	AMSTERDAM	AMSTERDAM
8422fbcb-94c6-0af2-8422-fbcb94c60af2	98368b1783916f4698368b1783916f46	0	0	PROFILE	MUREX	1908131100000003		FXSPOT	TRADE	NEW	13-AUG-19	13-AUG-19		CONVERSION				BUCHAREST				2019-08-23 09:54:08.640	PENDING_CAPTURE			IHUB/PostProcessor	23-AUG-19 09.54.08.641937000 AM		23-AUG-19 09.54.08.641937000 AM	1908131100000003			In IHUB Generic: TRADE	PROFILE	MUREX	BUCHAREST	BUCHAREST
b45eb337-46c5-e991-b45e-b33746c5e991	be7fc7fb42489192be7fc7fb42489192	0	0	PROFILE	MUREX	1908131205000003		FXSPOT	TRADE	NEW	13-AUG-19	13-AUG-19		CONVERSION				BUCHAREST				2019-08-23 09:54:10.030	PENDING_CAPTURE			IHUB/PostProcessor	23-AUG-19 09.54.10.031981000 AM		23-AUG-19 09.54.10.031981000 AM	1908131205000003			In IHUB Generic: TRADE	PROFILE	MUREX	BUCHAREST	BUCHAREST
98f5c5c0-d837-5914-98f5-c5c0d8375914	9536d9f70b9a5e109536d9f70b9a5e10	0	0	PROFILE	MUREX	1908140752000002		FXSPOT	TRADE	NEW	14-AUG-19	14-AUG-19		CONVERSION				BUCHAREST				2019-08-23 09:54:10.626	PENDING_CAPTURE			IHUB/PostProcessor	23-AUG-19 09.54.10.627456000 AM		23-AUG-19 09.54.10.627456000 AM	1908140752000002			In IHUB Generic: TRADE	PROFILE	MUREX	BUCHAREST	BUCHAREST
a3d7dab4-902a-6aa6-a3d7-dab4902a6aa6	b211adf48f98fcf6b211adf48f98fcf6	0	0	PROFILE	MUREX	1908140752010002		FXSPOT	TRADE	NEW	14-AUG-19	14-AUG-19		CONVERSION				BUCHAREST				2019-08-23 09:54:11.155	PENDING_CAPTURE			IHUB/PostProcessor	23-AUG-19 09.54.11.156825000 AM		23-AUG-19 09.54.11.156825000 AM	1908140752010002			In IHUB Generic: TRADE	PROFILE	MUREX	BUCHAREST	BUCHAREST
b1a8a6de-96ab-bd46-b1a8-a6de96abbd46	91a3deb7347bd7de91a3deb7347bd7de	0	0	PROFILE	MUREX	1908140752010005		FXSPOT	TRADE	NEW	14-AUG-19	14-AUG-19		CONVERSION				BUCHAREST				2019-08-23 09:54:12.191	PENDING_CAPTURE			IHUB/PostProcessor	23-AUG-19 09.54.12.192057000 AM		23-AUG-19 09.54.12.192057000 AM	1908140752010005			In IHUB Generic: TRADE	PROFILE	MUREX	BUCHAREST	BUCHAREST
9fe785ba-94ed-9251-9fe7-85ba94ed9251	babb83b7d13c3247babb83b7d13c3247	0	0	PROFILE	MUREX	1908140915000001		FXSPOT	TRADE	NEW	14-AUG-19	14-AUG-19		CONVERSION				BUCHAREST				2019-08-23 09:54:13.018	PENDING_CAPTURE			IHUB/PostProcessor	23-AUG-19 09.54.13.019524000 AM		23-AUG-19 09.54.13.019524000 AM	1908140915000001			In IHUB Generic: TRADE	PROFILE	MUREX	BUCHAREST	BUCHAREST
a07eef58-4835-f810-a07e-ef584835f810	b842b9846abd4cebb842b9846abd4ceb	0	0	PROFILE	MUREX	1908160753000001		FXSPOT	TRADE	NEW	16-AUG-19	16-AUG-19		CONVERSION				BUCHAREST				2019-08-23 09:54:13.828	PENDING_CAPTURE			IHUB/PostProcessor	23-AUG-19 09.54.13.829882000 AM		23-AUG-19 09.54.13.829882000 AM	1908160753000001			In IHUB Generic: TRADE	PROFILE	MUREX	BUCHAREST	BUCHAREST
bd3bbcda-63d7-5da7-bd3b-bcda63d75da7	bbd39d09e20f14e9bbd39d09e20f14e9	0	0	PROFILE	MUREX	1908160752020002		FXSPOT	TRADE	NEW	16-AUG-19	16-AUG-19		CONVERSION				BUCHAREST				2019-08-23 09:54:14.279	PENDING_CAPTURE			IHUB/PostProcessor	23-AUG-19 09.54.14.280227000 AM		23-AUG-19 09.54.14.280227000 AM	1908160752020002			In IHUB Generic: TRADE	PROFILE	MUREX	BUCHAREST	BUCHAREST
800af5b8-b906-ca87-800a-f5b8b906ca87	8e0e89ba5bbd87738e0e89ba5bbd8773	0	0	PROFILE	MUREX	1908160752010003		FXSPOT	TRADE	NEW	16-AUG-19	16-AUG-19		CONVERSION				BUCHAREST				2019-08-23 09:54:14.694	PENDING_CAPTURE			IHUB/PostProcessor	23-AUG-19 09.54.14.695100000 AM		23-AUG-19 09.54.14.695100000 AM	1908160752010003			In IHUB Generic: TRADE	PROFILE	MUREX	BUCHAREST	BUCHAREST
87e3eb8b-bddd-a2f5-87e3-eb8bbddda2f5	92b09e7150df4a4792b09e7150df4a47	0	0	PROFILE	MUREX	1908160920000001		FXSPOT	TRADE	NEW	16-AUG-19	16-AUG-19		CONVERSION				BUCHAREST				2019-08-23 09:54:15.176	PENDING_CAPTURE			IHUB/PostProcessor	23-AUG-19 09.54.15.177533000 AM		23-AUG-19 09.54.15.177533000 AM	1908160920000001			In IHUB Generic: TRADE	PROFILE	MUREX	BUCHAREST	BUCHAREST
a67da945-e4a0-7880-a67d-a945e4a07880	92a8d5f49094bab692a8d5f49094bab6	0	0	PROFILE	MUREX	1908160920000002		FXSPOT	TRADE	NEW	16-AUG-19	16-AUG-19		CONVERSION				BUCHAREST				2019-08-23 09:54:15.455	PENDING_CAPTURE			IHUB/PostProcessor	23-AUG-19 09.54.15.456012000 AM		23-AUG-19 09.54.15.456012000 AM	1908160920000002			In IHUB Generic: TRADE	PROFILE	MUREX	BUCHAREST	BUCHAREST
947facd0-d956-c79f-947f-acd0d956c79f	86dd9078060aa80a86dd9078060aa80a	0	0	PROFILE	MUREX	1908160756000001		FXSPOT	TRADE	NEW	16-AUG-19	16-AUG-19		CONVERSION				BUCHAREST				2019-08-23 09:54:16.799	PENDING_CAPTURE			IHUB/PostProcessor	23-AUG-19 09.54.16.799745000 AM		23-AUG-19 09.54.16.799745000 AM	1908160756000001			In IHUB Generic: TRADE	PROFILE	MUREX	BUCHAREST	BUCHAREST
afb9fa38-1f7d-b91e-afb9-fa381f7db91e	bcf2e0e95c04f191bcf2e0e95c04f191	0	0	PROFILE	MUREX	1908190749000001		FXSPOT	TRADE	NEW	19-AUG-19	19-AUG-19		CONVERSION				BUCHAREST				2019-08-23 09:54:17.279	PENDING_CAPTURE			IHUB/PostProcessor	23-AUG-19 09.54.17.279638000 AM		23-AUG-19 09.54.17.279638000 AM	1908190749000001			In IHUB Generic: TRADE	PROFILE	MUREX	BUCHAREST	BUCHAREST
8a6abd7d-a06e-ea01-8a6a-bd7da06eea01	99ccaf213c1d4ab299ccaf213c1d4ab2	0	0	PROFILE	MUREX	1908130753010004		FXSPOT	TRADE	NEW	13-AUG-19	13-AUG-19		CONVERSION				BUCHAREST				2019-08-23 09:54:07.309	PENDING_CAPTURE			IHUB/PostProcessor	23-AUG-19 09.54.07.310977000 AM		23-AUG-19 09.54.07.310977000 AM	1908130753010004			In IHUB Generic: TRADE	PROFILE	MUREX	BUCHAREST	BUCHAREST
b3e1cbe1-db47-2008-b3e1-cbe1db472008	ae7a81b464a4c57d	0	0	MUREX	CRS	28189701		MMLOAN_DEPO	TRADE	NEW	10-JAN-19	14-JAN-19	25-JUN-19	TELEPHONE	USD	8500000	INGSABRU					2019-02-08 10:55:08.065	PENDING_CAPTURE			IHUB/PostProcessor	08-FEB-19 10.55.08.067128000 AM		08-FEB-19 10.55.08.067128000 AM	28189701			In IHUB Generic: TRADE	MUREX	CRS	GENEVA	GENEVA
86919c9b-8a4c-7342-8691-9c9b8a4c7342	ababaed5ed8c74ea	0	0	MUREX	CRS	28189702		MMLOAN_DEPO	TRADE	NEW	10-JAN-19	10-JAN-19	13-MAY-19	TELEPHONE	RUB	7500000	INGSABRU					2019-02-08 10:56:06.988	PENDING_CAPTURE			IHUB/PostProcessor	08-FEB-19 10.56.06.990218000 AM		08-FEB-19 10.56.06.990218000 AM	28189702			In IHUB Generic: TRADE	MUREX	CRS	GENEVA	GENEVA
8cdca6e6-53aa-daf0-8cdc-a6e653aadaf0	a476a92c79df3898	0	0	MUREX	CRS	28189745		FXSWAP	TRADE	NEW	10-JAN-19			TELEPHONE			ING2887AMS					2019-02-11 10:01:22.521	PENDING_CAPTURE			IHUB/PostProcessor	11-FEB-19 10.01.22.522091000 AM		11-FEB-19 10.01.22.522091000 AM	28189745			In IHUB Generic: TRADE	MUREX	CRS	GENEVA	GENEVA
91f1e47c-ef6a-e340-91f1-e47cef6ae340	87bcdc4a1d07304d	0	0	MUREX	CRS	28189743		FXSWAP	TRADE	NEW	10-JAN-19			TELEPHONE			ING2887AMS					2019-02-11 09:56:48.204	PENDING_CAPTURE			IHUB/PostProcessor	11-FEB-19 09.56.48.207184000 AM		11-FEB-19 09.56.48.207184000 AM	28189743			In IHUB Generic: TRADE	MUREX	CRS	GENEVA	GENEVA
a98d814c-c496-912f-a98d-814cc496912f	b5df8b2a34559273	0	0	MUREX	RACEING	28189744		FXSWAP	TRADE	NEW	10-JAN-19			TELEPHONE								2019-02-11 09:58:36.882	PENDING_CAPTURE			IHUB/PostProcessor	11-FEB-19 09.58.36.884104000 AM		11-FEB-19 09.58.36.884104000 AM	28189744			In IHUB Generic: TRADE	MUREX	RACEING	GENEVA	GENEVA
8e7ce67f-a410-555e-8e7c-e67fa410555e	b5c6fd60be6b1967	0	0	MUREX	GEISHA	28189750		FXFORWARD	TRADE	NEW	10-JAN-19	14-JAN-19		TELEPHONE								2019-02-11 10:30:08.340	PENDING_CAPTURE			IHUB/PostProcessor	11-FEB-19 10.30.08.341203000 AM		11-FEB-19 10.30.08.341203000 AM	28189750			In IHUB Generic: TRADE	MUREX	GEISHA	GENEVA	GENEVA
87938754-6caa-fc75-8793-87546caafc75	a629f60863d46bd3	0	0	MUREX	CRS	28189746		FXFORWARD	TRADE	NEW	10-JAN-19	14-JAN-19		TELEPHONE			ING2887AMS					2019-02-11 10:25:16.418	PENDING_CAPTURE			IHUB/PostProcessor	11-FEB-19 10.25.16.420581000 AM		11-FEB-19 10.25.16.420581000 AM	28189746			In IHUB Generic: TRADE	MUREX	CRS	GENEVA	GENEVA
b3bad888-d13e-f563-b3ba-d888d13ef563	FRA_MMTrades20180510_01.csv_2	0	0	FTMUPLOAD	MUREX	20180606_0002_FRA		MMLOAN_DEPO	TRADE	NEW	10-JUL-09	14-JUL-09	28-FEB-23	TELEPHONE	EUR	50000000		FRANKFURT				2018-07-16 11:59:16.555	PENDING_CAPTURE			IHUB/PostProcessor	19-FEB-19 06.23.42.000000000 AM		16-JUL-18 11.59.16.569382000 AM	20180606_0002_FRA			In IHUB Generic: TRADE	FTMUPLOAD	MUREX	FRANKFURT	FRANKFURT
90b8de09-bebe-6deb-90b8-de09bebe6deb	FRA_MMTrades20180510_01.csv_9	0	0	FTMUPLOAD	MUREX	20180606_0009_FRA		MMLOAN_DEPO	TRADE	NEW	13-APR-11	15-APR-11	04-JUL-18	TELEPHONE	EUR	200000000		FRANKFURT				2018-07-16 11:59:17.044	PENDING_CAPTURE			IHUB/PostProcessor	19-FEB-19 06.23.42.000000000 AM		16-JUL-18 11.59.17.046356000 AM	20180606_0009_FRA			In IHUB Generic: TRADE	FTMUPLOAD	MUREX	FRANKFURT	FRANKFURT
8077ce03-7b0f-9c6d-8077-ce037b0f9c6d	FRA_MMTrades20180510_01.csv_7	0	0	FTMUPLOAD	MUREX	20180606_0007_FRA		MMLOAN_DEPO	TRADE	NEW	18-AUG-10	20-AUG-10	25-OCT-19	TELEPHONE	EUR	275000000		FRANKFURT				2018-07-16 11:59:17.295	PENDING_CAPTURE			IHUB/PostProcessor	19-FEB-19 06.23.42.000000000 AM		16-JUL-18 11.59.17.297577000 AM	20180606_0007_FRA			In IHUB Generic: TRADE	FTMUPLOAD	MUREX	FRANKFURT	FRANKFURT
9833923f-bb78-4da4-9833-923fbb784da4	a569977a538b7bd4	0	0	MUREX	GEISHA	28189747		FXFORWARD	TRADE	NEW	10-JAN-19	14-JAN-19		TELEPHONE								2019-02-11 10:25:36.964	PENDING_CAPTURE			IHUB/PostProcessor	11-FEB-19 10.25.36.965425000 AM		11-FEB-19 10.25.36.965425000 AM	28189747			In IHUB Generic: TRADE	MUREX	GEISHA	GENEVA	GENEVA
a96bec05-e37f-aef5-a96b-ec05e37faef5	a7cbd2694aecdf0d	0	0	MUREX	CRS	28189748		FXFORWARD	TRADE	NEW	10-JAN-19	14-JAN-19		TELEPHONE			ADRIATRADE					2019-02-11 10:27:21.054	PENDING_CAPTURE			IHUB/PostProcessor	11-FEB-19 10.27.21.055190000 AM		11-FEB-19 10.27.21.055190000 AM	28189748			In IHUB Generic: TRADE	MUREX	CRS	GENEVA	GENEVA
b2dfaa61-a6e7-382a-b2df-aa61a6e7382a	8c87b944703128c8	0	0	MUREX	GEISHA	28189749		FXFORWARD	TRADE	NEW	10-JAN-19	14-JAN-19		TELEPHONE								2019-02-11 10:29:31.955	PENDING_CAPTURE			IHUB/PostProcessor	11-FEB-19 10.29.31.956247000 AM		11-FEB-19 10.29.31.956247000 AM	28189749			In IHUB Generic: TRADE	MUREX	GEISHA	GENEVA	GENEVA
b8498dae-f713-3185-b849-8daef7133185	b55fe2029fdd4cd4	0	0	MUREX	CRS	28189751		FXFORWARD	TRADE	NEW	10-JAN-19	14-JAN-19		TELEPHONE			ING2887AMS					2019-02-11 10:30:45.749	PENDING_CAPTURE			IHUB/PostProcessor	11-FEB-19 10.30.45.751157000 AM		11-FEB-19 10.30.45.751157000 AM	28189751			In IHUB Generic: TRADE	MUREX	CRS	GENEVA	GENEVA
87eb8a95-4192-8cf5-87eb-8a9541928cf5	98ff9df6df86a846	0	0	MUREX	GEISHA	28189752		FXFORWARD	TRADE	NEW	10-JAN-19	14-JAN-19		TELEPHONE								2019-02-11 10:34:47.485	PENDING_CAPTURE			IHUB/PostProcessor	11-FEB-19 10.34.47.486304000 AM		11-FEB-19 10.34.47.486304000 AM	28189752			In IHUB Generic: TRADE	MUREX	GEISHA	GENEVA	GENEVA
b0eba351-02bd-d0c5-b0eb-a35102bdd0c5	918789dd5691710b918789dd5691710b	0	0	DEALHUB	MUREX	FXC1-R33-FBOK04		FXSWAP	TRADE	NEW	22-APR-17	22-APR-17		DEALHUB				AMSTERDAM				2017-12-12 05:39:43.993	PENDING_CAPTURE			IHUB/PostProcessor	12-DEC-17 05.39.43.995349000 PM		12-DEC-17 05.39.43.995349000 PM	FXC1-R33-FBOK04			In IHUB Generic: TRADE	DEALHUB	MUREX	GPC-AMS	GPC-AMS
beadb501-a225-8990-bead-b501a2258990	a9efbfff98ae8772	0	0	MUREX	RACEING	28188858		FXFORWARD	TRADE	NEW	07-JAN-19	09-JAN-19		TELEPHONE								2019-01-18 01:49:16.336	PENDING_CAPTURE			IHUB/PostProcessor	18-JAN-19 01.49.16.339456000 PM		18-JAN-19 01.49.16.339456000 PM	28188858			In IHUB Generic: TRADE	MUREX	RACEING	GENEVA	GENEVA
9adaf329-ab3e-ac4f-9ada-f329ab3eac4f	bc8b9c0a03f42ad2bc8b9c0a03f42ad2	0	0	PROFILE	MUREX	1908191110000001		FXSPOT	TRADE	NEW	19-AUG-19	19-AUG-19		CONVERSION				BUCHAREST				2019-08-23 09:54:19.792	PENDING_CAPTURE			IHUB/PostProcessor	23-AUG-19 09.54.19.793360000 AM		23-AUG-19 09.54.19.793360000 AM	1908191110000001			In IHUB Generic: TRADE	PROFILE	MUREX	BUCHAREST	BUCHAREST
9efc9eb5-be13-3cad-9efc-9eb5be133cad	aba29f48ca9a4954aba29f48ca9a4954	0	0	PROFILE	MUREX	1908191120000001		FXSPOT	TRADE	NEW	19-AUG-19	19-AUG-19		CONVERSION				BUCHAREST				2019-08-23 09:54:20.314	PENDING_CAPTURE			IHUB/PostProcessor	23-AUG-19 09.54.20.315463000 AM		23-AUG-19 09.54.20.315463000 AM	1908191120000001			In IHUB Generic: TRADE	PROFILE	MUREX	BUCHAREST	BUCHAREST
a59a8d82-cb6a-83b6-a59a-8d82cb6a83b6	a1b39ed3769ca5d1a1b39ed3769ca5d1	0	0	PROFILE	MUREX	1908191330000001		FXSPOT	TRADE	NEW	19-AUG-19	19-AUG-19		CONVERSION				BUCHAREST				2019-08-23 09:54:20.795	PENDING_CAPTURE			IHUB/PostProcessor	23-AUG-19 09.54.20.795743000 AM		23-AUG-19 09.54.20.795743000 AM	1908191330000001			In IHUB Generic: TRADE	PROFILE	MUREX	BUCHAREST	BUCHAREST
be5ce848-dafa-5d7a-be5c-e848dafa5d7a	a072d77c684ba414a072d77c684ba414	0	0	PROFILE	MUREX	1908191320000003		FXSPOT	TRADE	NEW	19-AUG-19	19-AUG-19		CONVERSION				BUCHAREST				2019-08-23 09:54:21.328	PENDING_CAPTURE			IHUB/PostProcessor	23-AUG-19 09.54.21.328917000 AM		23-AUG-19 09.54.21.328917000 AM	1908191320000003			In IHUB Generic: TRADE	PROFILE	MUREX	BUCHAREST	BUCHAREST
a99d82d8-3332-bb86-a99d-82d83332bb86	8fb0a4222716ba918fb0a4222716ba91	0	0	PROFILE	MUREX	1908200752010001		FXSPOT	TRADE	NEW	20-AUG-19	20-AUG-19		CONVERSION				BUCHAREST				2019-08-23 09:54:21.800	PENDING_CAPTURE			IHUB/PostProcessor	23-AUG-19 09.54.21.801594000 AM		23-AUG-19 09.54.21.801594000 AM	1908200752010001			In IHUB Generic: TRADE	PROFILE	MUREX	BUCHAREST	BUCHAREST
9e02d8d4-1f68-9ce7-9e02-d8d41f689ce7	b68f8f39f26c9e82b68f8f39f26c9e82	0	0	PROFILE	MUREX	1908200900000001		FXSPOT	TRADE	NEW	20-AUG-19	20-AUG-19		CONVERSION				BUCHAREST				2019-08-23 09:54:22.853	PENDING_CAPTURE			IHUB/PostProcessor	23-AUG-19 09.54.22.854059000 AM		23-AUG-19 09.54.22.854059000 AM	1908200900000001			In IHUB Generic: TRADE	PROFILE	MUREX	BUCHAREST	BUCHAREST
a1e6a3ed-3e63-3a5c-a1e6-a3ed3e633a5c	a0c3c63dd8aa2f55a0c3c63dd8aa2f55	0	0	PROFILE	MUREX	1908190752000002		FXSPOT	TRADE	NEW	19-AUG-19	19-AUG-19		CONVERSION				BUCHAREST				2019-08-23 09:54:17.734	PENDING_CAPTURE			IHUB/PostProcessor	23-AUG-19 09.54.17.735061000 AM		23-AUG-19 09.54.17.735061000 AM	1908190752000002			In IHUB Generic: TRADE	PROFILE	MUREX	BUCHAREST	BUCHAREST
ae00a1b2-645a-57f3-ae00-a1b2645a57f3	89eff356b80f330989eff356b80f3309	0	0	PROFILE	MUREX	1908190749010004		FXSPOT	TRADE	NEW	19-AUG-19	19-AUG-19		CONVERSION				BUCHAREST				2019-08-23 09:54:18.797	PENDING_CAPTURE			IHUB/PostProcessor	23-AUG-19 09.54.18.798397000 AM		23-AUG-19 09.54.18.798397000 AM	1908190749010004			In IHUB Generic: TRADE	PROFILE	MUREX	BUCHAREST	BUCHAREST
